dispatch_id,resource_id,operating_date,timestamp,instructed_mw,duration_min
DSP-00936,PUTHCR_1_PCNSB1,2025-07-07,2025-07-07 04:00:00,-17.1,60
DSP-00937,PUTHCR_1_PCNSB1,2025-07-07,2025-07-07 05:00:00,-21.5,60
DSP-00938,PUTHCR_1_PCNSB1,2025-07-07,2025-07-07 06:00:00,40.5,60
DSP-00939,PUTHCR_1_PCNSB1,2025-07-07,2025-07-07 07:00:00,-24.7,60
DSP-00940,PUTHCR_1_PCNSB1,2025-07-07,2025-07-07 08:00:00,45.6,60
DSP-00941,PUTHCR_1_PCNSB1,2025-07-07,2025-07-07 09:00:00,-30.2,60
DSP-00942,PUTHCR_1_PCNSB1,2025-07-07,2025-07-07 11:00:00,-22.5,60
DSP-00943,PUTHCR_1_PCNSB1,2025-07-07,2025-07-07 12:00:00,-44.2,60
DSP-00944,PUTHCR_1_PCNSB1,2025-07-07,2025-07-07 13:00:00,14.2,60
DSP-00945,PUTHCR_1_PCNSB1,2025-07-07,2025-07-07 14:00:00,0.9,60
DSP-00946,PUTHCR_1_PCNSB1,2025-07-07,2025-07-07 15:00:00,-27.1,60
DSP-00947,PUTHCR_1_PCNSB1,2025-07-07,2025-07-07 16:00:00,-16.4,60
DSP-00948,PUTHCR_1_PCNSB1,2025-07-07,2025-07-07 17:00:00,-2.2,60
DSP-00949,PUTHCR_1_PCNSB1,2025-07-07,2025-07-07 18:00:00,-43.8,60
DSP-00950,PUTHCR_1_PCNSB1,2025-07-07,2025-07-07 19:00:00,14.8,60
DSP-00951,PUTHCR_1_PCNSB1,2025-07-07,2025-07-07 20:00:00,-12.7,60
DSP-00952,PUTHCR_1_PCNSB1,2025-07-07,2025-07-07 21:00:00,-29.7,60
DSP-00953,PUTHCR_1_PCNSB1,2025-07-07,2025-07-07 22:00:00,40.8,60
DSP-00954,PUTHCR_1_PCNSB1,2025-07-07,2025-07-07 23:00:00,16.2,60
DSP-00955,KRAMER_1_R1BX3,2025-07-01,2025-07-01 00:00:00,-22.2,60
DSP-00956,KRAMER_1_R1BX3,2025-07-01,2025-07-01 03:00:00,29.5,60
DSP-00957,KRAMER_1_R1BX3,2025-07-01,2025-07-01 04:00:00,69.2,60
DSP-00958,KRAMER_1_R1BX3,2025-07-01,2025-07-01 05:00:00,18.1,60
DSP-00959,KRAMER_1_R1BX3,2025-07-01,2025-07-01 07:00:00,-26.0,60
DSP-00960,KRAMER_1_R1BX3,2025-07-01,2025-07-01 09:00:00,29.4,60
DSP-00961,KRAMER_1_R1BX3,2025-07-01,2025-07-01 10:00:00,35.2,60
DSP-00962,KRAMER_1_R1BX3,2025-07-01,2025-07-01 12:00:00,-1.6,60
DSP-00963,KRAMER_1_R1BX3,2025-07-01,2025-07-01 14:00:00,-49.2,60
DSP-00964,KRAMER_1_R1BX3,2025-07-01,2025-07-01 17:00:00,-40.1,60
DSP-00965,KRAMER_1_R1BX3,2025-07-01,2025-07-01 19:00:00,17.2,60
DSP-00966,KRAMER_1_R1BX3,2025-07-01,2025-07-01 20:00:00,33.8,60
DSP-00967,KRAMER_1_R1BX3,2025-07-01,2025-07-01 22:00:00,77.3,60
DSP-00968,KRAMER_1_R1BX3,2025-07-02,2025-07-02 01:00:00,-1.5,60
DSP-00969,KRAMER_1_R1BX3,2025-07-02,2025-07-02 02:00:00,18.9,60
DSP-00970,KRAMER_1_R1BX3,2025-07-02,2025-07-02 03:00:00,48.7,60
DSP-00971,KRAMER_1_R1BX3,2025-07-02,2025-07-02 05:00:00,6.8,60
DSP-00972,KRAMER_1_R1BX3,2025-07-02,2025-07-02 06:00:00,15.1,60
DSP-00973,KRAMER_1_R1BX3,2025-07-02,2025-07-02 07:00:00,45.9,60
DSP-00974,KRAMER_1_R1BX3,2025-07-02,2025-07-02 08:00:00,-14.5,60
DSP-00975,KRAMER_1_R1BX3,2025-07-02,2025-07-02 09:00:00,61.9,60
DSP-00976,KRAMER_1_R1BX3,2025-07-02,2025-07-02 10:00:00,-15.1,60
DSP-00977,KRAMER_1_R1BX3,2025-07-02,2025-07-02 11:00:00,-4.8,60
DSP-00978,KRAMER_1_R1BX3,2025-07-02,2025-07-02 12:00:00,9.1,60
DSP-00979,KRAMER_1_R1BX3,2025-07-02,2025-07-02 14:00:00,-31.4,60
DSP-00980,KRAMER_1_R1BX3,2025-07-02,2025-07-02 18:00:00,55.4,60
DSP-00981,KRAMER_1_R1BX3,2025-07-02,2025-07-02 21:00:00,75.9,60
DSP-00982,KRAMER_1_R1BX3,2025-07-02,2025-07-02 22:00:00,15.6,60
DSP-00983,KRAMER_1_R1BX3,2025-07-02,2025-07-02 23:00:00,48.9,60
DSP-00984,KRAMER_1_R1BX3,2025-07-03,2025-07-03 00:00:00,-29.2,60
DSP-00985,KRAMER_1_R1BX3,2025-07-03,2025-07-03 01:00:00,16.2,60
DSP-00986,KRAMER_1_R1BX3,2025-07-03,2025-07-03 02:00:00,0.8,60
DSP-00987,KRAMER_1_R1BX3,2025-07-03,2025-07-03 03:00:00,13.6,60
DSP-00988,KRAMER_1_R1BX3,2025-07-03,2025-07-03 04:00:00,39.6,60
DSP-00989,KRAMER_1_R1BX3,2025-07-03,2025-07-03 05:00:00,47.7,60
DSP-00990,KRAMER_1_R1BX3,2025-07-03,2025-07-03 06:00:00,19.7,60
DSP-00991,KRAMER_1_R1BX3,2025-07-03,2025-07-03 07:00:00,-39.7,60
DSP-00992,KRAMER_1_R1BX3,2025-07-03,2025-07-03 08:00:00,0.3,60
DSP-00993,KRAMER_1_R1BX3,2025-07-03,2025-07-03 10:00:00,63.9,60
DSP-00994,KRAMER_1_R1BX3,2025-07-03,2025-07-03 13:00:00,9.6,60
DSP-00995,KRAMER_1_R1BX3,2025-07-03,2025-07-03 14:00:00,71.2,60
DSP-00996,KRAMER_1_R1BX3,2025-07-03,2025-07-03 15:00:00,46.8,60
DSP-00997,KRAMER_1_R1BX3,2025-07-03,2025-07-03 17:00:00,73.5,60
DSP-00998,KRAMER_1_R1BX3,2025-07-03,2025-07-03 19:00:00,47.3,60
DSP-00999,KRAMER_1_R1BX3,2025-07-03,2025-07-03 20:00:00,-14.7,60
DSP-01000,KRAMER_1_R1BX3,2025-07-03,2025-07-03 21:00:00,59.5,60
DSP-01001,KRAMER_1_R1BX3,2025-07-03,2025-07-03 22:00:00,0.1,60
DSP-01002,KRAMER_1_R1BX3,2025-07-03,2025-07-03 23:00:00,22.3,60
DSP-01003,KRAMER_1_R1BX3,2025-07-04,2025-07-04 00:00:00,20.3,60
DSP-01004,KRAMER_1_R1BX3,2025-07-04,2025-07-04 01:00:00,30.0,60
DSP-01005,KRAMER_1_R1BX3,2025-07-04,2025-07-04 02:00:00,37.2,60
DSP-01006,KRAMER_1_R1BX3,2025-07-04,2025-07-04 03:00:00,11.5,60
DSP-01007,KRAMER_1_R1BX3,2025-07-04,2025-07-04 07:00:00,45.5,60
DSP-01008,KRAMER_1_R1BX3,2025-07-04,2025-07-04 08:00:00,20.9,60
DSP-01009,KRAMER_1_R1BX3,2025-07-04,2025-07-04 09:00:00,9.9,60
DSP-01010,KRAMER_1_R1BX3,2025-07-04,2025-07-04 10:00:00,16.4,60
DSP-01011,KRAMER_1_R1BX3,2025-07-04,2025-07-04 11:00:00,1.7,60
DSP-01012,KRAMER_1_R1BX3,2025-07-04,2025-07-04 12:00:00,65.6,60
DSP-01013,KRAMER_1_R1BX3,2025-07-04,2025-07-04 13:00:00,-0.9,60
DSP-01014,KRAMER_1_R1BX3,2025-07-04,2025-07-04 15:00:00,1.2,60
DSP-01015,KRAMER_1_R1BX3,2025-07-04,2025-07-04 16:00:00,-0.6,60
DSP-01016,KRAMER_1_R1BX3,2025-07-04,2025-07-04 19:00:00,35.2,60
DSP-01017,KRAMER_1_R1BX3,2025-07-04,2025-07-04 20:00:00,54.7,60
DSP-01018,KRAMER_1_R1BX3,2025-07-04,2025-07-04 21:00:00,64.2,60
DSP-01019,KRAMER_1_R1BX3,2025-07-04,2025-07-04 23:00:00,2.2,60
DSP-01020,KRAMER_1_R1BX3,2025-07-05,2025-07-05 00:00:00,52.1,60
DSP-01021,KRAMER_1_R1BX3,2025-07-05,2025-07-05 01:00:00,29.9,60
DSP-01022,KRAMER_1_R1BX3,2025-07-05,2025-07-05 02:00:00,9.2,60
DSP-01023,KRAMER_1_R1BX3,2025-07-05,2025-07-05 05:00:00,-11.7,60
DSP-01024,KRAMER_1_R1BX3,2025-07-05,2025-07-05 06:00:00,13.5,60
DSP-01025,KRAMER_1_R1BX3,2025-07-05,2025-07-05 07:00:00,-36.1,60
DSP-01026,KRAMER_1_R1BX3,2025-07-05,2025-07-05 09:00:00,22.8,60
DSP-01027,KRAMER_1_R1BX3,2025-07-05,2025-07-05 10:00:00,-9.4,60
DSP-01028,KRAMER_1_R1BX3,2025-07-05,2025-07-05 11:00:00,56.8,60
DSP-01029,KRAMER_1_R1BX3,2025-07-05,2025-07-05 13:00:00,68.7,60
DSP-01030,KRAMER_1_R1BX3,2025-07-05,2025-07-05 14:00:00,69.0,60
DSP-01031,KRAMER_1_R1BX3,2025-07-05,2025-07-05 15:00:00,72.6,60
DSP-01032,KRAMER_1_R1BX3,2025-07-05,2025-07-05 16:00:00,70.9,60
DSP-01033,KRAMER_1_R1BX3,2025-07-05,2025-07-05 17:00:00,-27.5,60
DSP-01034,KRAMER_1_R1BX3,2025-07-05,2025-07-05 19:00:00,63.4,60
DSP-01035,KRAMER_1_R1BX3,2025-07-05,2025-07-05 20:00:00,73.9,60
DSP-01036,KRAMER_1_R1BX3,2025-07-05,2025-07-05 21:00:00,34.7,60
DSP-01037,KRAMER_1_R1BX3,2025-07-05,2025-07-05 22:00:00,27.0,60
DSP-01038,KRAMER_1_R1BX3,2025-07-05,2025-07-05 23:00:00,67.9,60
DSP-01039,KRAMER_1_R1BX3,2025-07-06,2025-07-06 00:00:00,-15.4,60
DSP-01040,KRAMER_1_R1BX3,2025-07-06,2025-07-06 02:00:00,-1.8,60
DSP-01041,KRAMER_1_R1BX3,2025-07-06,2025-07-06 03:00:00,37.5,60
DSP-01042,KRAMER_1_R1BX3,2025-07-06,2025-07-06 04:00:00,62.0,60
DSP-01043,KRAMER_1_R1BX3,2025-07-06,2025-07-06 05:00:00,15.6,60
DSP-01044,KRAMER_1_R1BX3,2025-07-06,2025-07-06 06:00:00,26.1,60
DSP-01045,KRAMER_1_R1BX3,2025-07-06,2025-07-06 07:00:00,58.2,60
DSP-01046,KRAMER_1_R1BX3,2025-07-06,2025-07-06 08:00:00,-46.4,60
DSP-01047,KRAMER_1_R1BX3,2025-07-06,2025-07-06 09:00:00,-26.9,60
DSP-01048,KRAMER_1_R1BX3,2025-07-06,2025-07-06 11:00:00,-43.1,60
DSP-01049,KRAMER_1_R1BX3,2025-07-06,2025-07-06 12:00:00,7.9,60
DSP-01050,KRAMER_1_R1BX3,2025-07-06,2025-07-06 13:00:00,71.8,60
DSP-01051,KRAMER_1_R1BX3,2025-07-06,2025-07-06 14:00:00,78.8,60
DSP-01052,KRAMER_1_R1BX3,2025-07-06,2025-07-06 16:00:00,77.5,60
DSP-01053,KRAMER_1_R1BX3,2025-07-06,2025-07-06 17:00:00,74.4,60
DSP-01054,KRAMER_1_R1BX3,2025-07-06,2025-07-06 19:00:00,69.8,60
DSP-01055,KRAMER_1_R1BX3,2025-07-06,2025-07-06 20:00:00,-44.2,60
DSP-01056,KRAMER_1_R1BX3,2025-07-06,2025-07-06 23:00:00,27.6,60
DSP-01057,KRAMER_1_R1BX3,2025-07-07,2025-07-07 00:00:00,-48.0,60
DSP-01058,KRAMER_1_R1BX3,2025-07-07,2025-07-07 03:00:00,12.8,60
DSP-01059,KRAMER_1_R1BX3,2025-07-07,2025-07-07 05:00:00,39.0,60
DSP-01060,KRAMER_1_R1BX3,2025-07-07,2025-07-07 06:00:00,9.6,60
DSP-01061,KRAMER_1_R1BX3,2025-07-07,2025-07-07 07:00:00,73.2,60
DSP-01062,KRAMER_1_R1BX3,2025-07-07,2025-07-07 09:00:00,-41.3,60
DSP-01063,KRAMER_1_R1BX3,2025-07-07,2025-07-07 12:00:00,-36.2,60
DSP-01064,KRAMER_1_R1BX3,2025-07-07,2025-07-07 14:00:00,70.2,60
DSP-01065,KRAMER_1_R1BX3,2025-07-07,2025-07-07 15:00:00,20.6,60
DSP-01066,KRAMER_1_R1BX3,2025-07-07,2025-07-07 17:00:00,-22.9,60
DSP-01067,KRAMER_1_R1BX3,2025-07-07,2025-07-07 19:00:00,-10.3,60
DSP-01068,KRAMER_1_R1BX3,2025-07-07,2025-07-07 20:00:00,67.1,60
DSP-01069,KRAMER_1_R1BX3,2025-07-07,2025-07-07 21:00:00,-35.7,60
DSP-01070,KRAMER_1_R1BX3,2025-07-07,2025-07-07 23:00:00,-32.4,60
DSP-01071,RSMNDS_2_CSRBT1,2025-07-01,2025-07-01 00:00:00,22.9,60
DSP-01072,RSMNDS_2_CSRBT1,2025-07-01,2025-07-01 01:00:00,-6.2,60
DSP-01073,RSMNDS_2_CSRBT1,2025-07-01,2025-07-01 02:00:00,-43.4,60
DSP-01074,RSMNDS_2_CSRBT1,2025-07-01,2025-07-01 03:00:00,-4.0,60
DSP-01075,RSMNDS_2_CSRBT1,2025-07-01,2025-07-01 04:00:00,-5.1,60
DSP-01076,RSMNDS_2_CSRBT1,2025-07-01,2025-07-01 06:00:00,66.5,60
DSP-01077,RSMNDS_2_CSRBT1,2025-07-01,2025-07-01 07:00:00,-4.2,60
DSP-01078,RSMNDS_2_CSRBT1,2025-07-01,2025-07-01 08:00:00,27.3,60
DSP-01079,RSMNDS_2_CSRBT1,2025-07-01,2025-07-01 09:00:00,-24.7,60
DSP-01080,RSMNDS_2_CSRBT1,2025-07-01,2025-07-01 10:00:00,-19.9,60
DSP-01081,RSMNDS_2_CSRBT1,2025-07-01,2025-07-01 11:00:00,12.7,60
DSP-01082,RSMNDS_2_CSRBT1,2025-07-01,2025-07-01 12:00:00,34.0,60
DSP-01083,RSMNDS_2_CSRBT1,2025-07-01,2025-07-01 13:00:00,-4.5,60
DSP-01084,RSMNDS_2_CSRBT1,2025-07-01,2025-07-01 14:00:00,50.3,60
DSP-01085,RSMNDS_2_CSRBT1,2025-07-01,2025-07-01 15:00:00,48.7,60
DSP-01086,RSMNDS_2_CSRBT1,2025-07-01,2025-07-01 17:00:00,-48.1,60
DSP-01087,RSMNDS_2_CSRBT1,2025-07-01,2025-07-01 18:00:00,21.7,60
DSP-01088,RSMNDS_2_CSRBT1,2025-07-01,2025-07-01 19:00:00,12.4,60
DSP-01089,RSMNDS_2_CSRBT1,2025-07-01,2025-07-01 23:00:00,78.8,60
DSP-01090,RSMNDS_2_CSRBT1,2025-07-02,2025-07-02 00:00:00,18.4,60
DSP-01091,RSMNDS_2_CSRBT1,2025-07-02,2025-07-02 01:00:00,12.4,60
DSP-01092,RSMNDS_2_CSRBT1,2025-07-02,2025-07-02 03:00:00,76.3,60
DSP-01093,RSMNDS_2_CSRBT1,2025-07-02,2025-07-02 04:00:00,60.8,60
DSP-01094,RSMNDS_2_CSRBT1,2025-07-02,2025-07-02 05:00:00,0.3,60
DSP-01095,RSMNDS_2_CSRBT1,2025-07-02,2025-07-02 06:00:00,6.7,60
DSP-01096,RSMNDS_2_CSRBT1,2025-07-02,2025-07-02 07:00:00,-25.1,60
DSP-01097,RSMNDS_2_CSRBT1,2025-07-02,2025-07-02 08:00:00,79.4,60
DSP-01098,RSMNDS_2_CSRBT1,2025-07-02,2025-07-02 09:00:00,72.3,60
DSP-01099,RSMNDS_2_CSRBT1,2025-07-02,2025-07-02 11:00:00,-30.8,60
DSP-01100,RSMNDS_2_CSRBT1,2025-07-02,2025-07-02 12:00:00,-9.7,60
DSP-01101,RSMNDS_2_CSRBT1,2025-07-02,2025-07-02 15:00:00,66.1,60
DSP-01102,RSMNDS_2_CSRBT1,2025-07-02,2025-07-02 16:00:00,19.8,60
DSP-01103,RSMNDS_2_CSRBT1,2025-07-02,2025-07-02 17:00:00,21.6,60
DSP-01104,RSMNDS_2_CSRBT1,2025-07-02,2025-07-02 18:00:00,-13.8,60
DSP-01105,RSMNDS_2_CSRBT1,2025-07-02,2025-07-02 19:00:00,-42.3,60
DSP-01106,RSMNDS_2_CSRBT1,2025-07-02,2025-07-02 20:00:00,-4.7,60
DSP-01107,RSMNDS_2_CSRBT1,2025-07-02,2025-07-02 21:00:00,9.2,60
DSP-01108,RSMNDS_2_CSRBT1,2025-07-03,2025-07-03 01:00:00,45.7,60
DSP-01109,RSMNDS_2_CSRBT1,2025-07-03,2025-07-03 02:00:00,-1.7,60
DSP-01110,RSMNDS_2_CSRBT1,2025-07-03,2025-07-03 03:00:00,35.0,60
DSP-01111,RSMNDS_2_CSRBT1,2025-07-03,2025-07-03 04:00:00,27.6,60
DSP-01112,RSMNDS_2_CSRBT1,2025-07-03,2025-07-03 05:00:00,-32.8,60
DSP-01113,RSMNDS_2_CSRBT1,2025-07-03,2025-07-03 07:00:00,-36.5,60
DSP-01114,RSMNDS_2_CSRBT1,2025-07-03,2025-07-03 08:00:00,-49.7,60
DSP-01115,RSMNDS_2_CSRBT1,2025-07-03,2025-07-03 09:00:00,-29.0,60
DSP-01116,RSMNDS_2_CSRBT1,2025-07-03,2025-07-03 11:00:00,27.2,60
DSP-01117,RSMNDS_2_CSRBT1,2025-07-03,2025-07-03 13:00:00,-2.6,60
DSP-01118,RSMNDS_2_CSRBT1,2025-07-03,2025-07-03 14:00:00,-12.1,60
DSP-01119,RSMNDS_2_CSRBT1,2025-07-03,2025-07-03 15:00:00,53.5,60
DSP-01120,RSMNDS_2_CSRBT1,2025-07-03,2025-07-03 16:00:00,4.0,60
DSP-01121,RSMNDS_2_CSRBT1,2025-07-03,2025-07-03 18:00:00,21.6,60
DSP-01122,RSMNDS_2_CSRBT1,2025-07-03,2025-07-03 19:00:00,-37.3,60
DSP-01123,RSMNDS_2_CSRBT1,2025-07-03,2025-07-03 21:00:00,-34.3,60
DSP-01124,RSMNDS_2_CSRBT1,2025-07-03,2025-07-03 22:00:00,22.3,60
DSP-01125,RSMNDS_2_CSRBT1,2025-07-04,2025-07-04 02:00:00,77.1,60
DSP-01126,RSMNDS_2_CSRBT1,2025-07-04,2025-07-04 05:00:00,46.3,60
DSP-01127,RSMNDS_2_CSRBT1,2025-07-04,2025-07-04 09:00:00,10.3,60
DSP-01128,RSMNDS_2_CSRBT1,2025-07-04,2025-07-04 10:00:00,29.9,60
DSP-01129,RSMNDS_2_CSRBT1,2025-07-04,2025-07-04 11:00:00,27.4,60
DSP-01130,RSMNDS_2_CSRBT1,2025-07-04,2025-07-04 12:00:00,-29.9,60
DSP-01131,RSMNDS_2_CSRBT1,2025-07-04,2025-07-04 13:00:00,14.4,60
DSP-01132,RSMNDS_2_CSRBT1,2025-07-04,2025-07-04 15:00:00,40.5,60
DSP-01133,RSMNDS_2_CSRBT1,2025-07-04,2025-07-04 18:00:00,57.0,60
DSP-01134,RSMNDS_2_CSRBT1,2025-07-04,2025-07-04 19:00:00,9.9,60
DSP-01135,RSMNDS_2_CSRBT1,2025-07-04,2025-07-04 21:00:00,-30.5,60
DSP-01136,RSMNDS_2_CSRBT1,2025-07-04,2025-07-04 22:00:00,33.6,60
DSP-01137,RSMNDS_2_CSRBT1,2025-07-05,2025-07-05 00:00:00,36.6,60
DSP-01138,RSMNDS_2_CSRBT1,2025-07-05,2025-07-05 01:00:00,-41.4,60
DSP-01139,RSMNDS_2_CSRBT1,2025-07-05,2025-07-05 02:00:00,4.1,60
DSP-01140,RSMNDS_2_CSRBT1,2025-07-05,2025-07-05 03:00:00,-28.5,60
DSP-01141,RSMNDS_2_CSRBT1,2025-07-05,2025-07-05 04:00:00,68.0,60
DSP-01142,RSMNDS_2_CSRBT1,2025-07-05,2025-07-05 05:00:00,36.8,60
DSP-01143,RSMNDS_2_CSRBT1,2025-07-05,2025-07-05 09:00:00,-10.7,60
DSP-01144,RSMNDS_2_CSRBT1,2025-07-05,2025-07-05 11:00:00,-43.1,60
DSP-01145,RSMNDS_2_CSRBT1,2025-07-05,2025-07-05 12:00:00,52.5,60
DSP-01146,RSMNDS_2_CSRBT1,2025-07-05,2025-07-05 14:00:00,69.8,60
DSP-01147,RSMNDS_2_CSRBT1,2025-07-05,2025-07-05 17:00:00,-17.0,60
DSP-01148,RSMNDS_2_CSRBT1,2025-07-05,2025-07-05 18:00:00,-21.4,60
DSP-01149,RSMNDS_2_CSRBT1,2025-07-05,2025-07-05 20:00:00,-49.1,60
DSP-01150,RSMNDS_2_CSRBT1,2025-07-05,2025-07-05 22:00:00,-43.6,60
DSP-01151,RSMNDS_2_CSRBT1,2025-07-05,2025-07-05 23:00:00,58.0,60
DSP-01152,RSMNDS_2_CSRBT1,2025-07-06,2025-07-06 03:00:00,-47.4,60
DSP-01153,RSMNDS_2_CSRBT1,2025-07-06,2025-07-06 06:00:00,-16.8,60
DSP-01154,RSMNDS_2_CSRBT1,2025-07-06,2025-07-06 07:00:00,5.4,60
DSP-01155,RSMNDS_2_CSRBT1,2025-07-06,2025-07-06 09:00:00,-8.0,60
DSP-01156,RSMNDS_2_CSRBT1,2025-07-06,2025-07-06 11:00:00,-34.7,60
DSP-01157,RSMNDS_2_CSRBT1,2025-07-06,2025-07-06 12:00:00,76.3,60
DSP-01158,RSMNDS_2_CSRBT1,2025-07-06,2025-07-06 13:00:00,35.4,60
DSP-01159,RSMNDS_2_CSRBT1,2025-07-06,2025-07-06 14:00:00,2.6,60
DSP-01160,RSMNDS_2_CSRBT1,2025-07-06,2025-07-06 16:00:00,36.2,60
DSP-01161,RSMNDS_2_CSRBT1,2025-07-06,2025-07-06 18:00:00,39.6,60
DSP-01162,RSMNDS_2_CSRBT1,2025-07-06,2025-07-06 20:00:00,48.8,60
DSP-01163,RSMNDS_2_CSRBT1,2025-07-06,2025-07-06 21:00:00,-13.7,60
DSP-01164,RSMNDS_2_CSRBT1,2025-07-06,2025-07-06 22:00:00,-12.7,60
DSP-01165,RSMNDS_2_CSRBT1,2025-07-07,2025-07-07 00:00:00,60.7,60
DSP-01166,RSMNDS_2_CSRBT1,2025-07-07,2025-07-07 01:00:00,51.0,60
DSP-01167,RSMNDS_2_CSRBT1,2025-07-07,2025-07-07 02:00:00,31.5,60
DSP-01168,RSMNDS_2_CSRBT1,2025-07-07,2025-07-07 03:00:00,40.7,60
DSP-01169,RSMNDS_2_CSRBT1,2025-07-07,2025-07-07 05:00:00,65.2,60
DSP-01170,RSMNDS_2_CSRBT1,2025-07-07,2025-07-07 06:00:00,60.9,60
DSP-01171,RSMNDS_2_CSRBT1,2025-07-07,2025-07-07 07:00:00,-9.3,60
DSP-01172,RSMNDS_2_CSRBT1,2025-07-07,2025-07-07 08:00:00,54.3,60
DSP-01173,RSMNDS_2_CSRBT1,2025-07-07,2025-07-07 09:00:00,-28.1,60
DSP-01174,RSMNDS_2_CSRBT1,2025-07-07,2025-07-07 10:00:00,-45.1,60
DSP-01175,RSMNDS_2_CSRBT1,2025-07-07,2025-07-07 12:00:00,-15.8,60
DSP-01176,RSMNDS_2_CSRBT1,2025-07-07,2025-07-07 13:00:00,-40.9,60
DSP-01177,RSMNDS_2_CSRBT1,2025-07-07,2025-07-07 15:00:00,-42.5,60
DSP-01178,RSMNDS_2_CSRBT1,2025-07-07,2025-07-07 18:00:00,8.3,60
DSP-01179,RSMNDS_2_CSRBT1,2025-07-07,2025-07-07 19:00:00,1.3,60
DSP-01180,RSMNDS_2_CSRBT1,2025-07-07,2025-07-07 20:00:00,47.6,60
DSP-01181,RSMNDS_2_CSRBT1,2025-07-07,2025-07-07 22:00:00,74.1,60
DSP-01182,SANDRN_2_SS1BT1,2025-07-01,2025-07-01 00:00:00,-36.1,60
DSP-01183,SANDRN_2_SS1BT1,2025-07-01,2025-07-01 01:00:00,-12.0,60
DSP-01184,SANDRN_2_SS1BT1,2025-07-01,2025-07-01 02:00:00,49.8,60
DSP-01185,SANDRN_2_SS1BT1,2025-07-01,2025-07-01 03:00:00,-22.7,60
DSP-01186,SANDRN_2_SS1BT1,2025-07-01,2025-07-01 05:00:00,47.1,60
DSP-01187,SANDRN_2_SS1BT1,2025-07-01,2025-07-01 06:00:00,42.3,60
DSP-01188,SANDRN_2_SS1BT1,2025-07-01,2025-07-01 08:00:00,-49.4,60
DSP-01189,SANDRN_2_SS1BT1,2025-07-01,2025-07-01 11:00:00,24.0,60
DSP-01190,SANDRN_2_SS1BT1,2025-07-01,2025-07-01 12:00:00,45.8,60
DSP-01191,SANDRN_2_SS1BT1,2025-07-01,2025-07-01 15:00:00,-40.0,60
DSP-01192,SANDRN_2_SS1BT1,2025-07-01,2025-07-01 16:00:00,37.1,60
DSP-01193,SANDRN_2_SS1BT1,2025-07-01,2025-07-01 17:00:00,-36.3,60
DSP-01194,SANDRN_2_SS1BT1,2025-07-01,2025-07-01 19:00:00,60.4,60
DSP-01195,SANDRN_2_SS1BT1,2025-07-01,2025-07-01 20:00:00,53.6,60
DSP-01196,SANDRN_2_SS1BT1,2025-07-01,2025-07-01 21:00:00,-40.5,60
DSP-01197,SANDRN_2_SS1BT1,2025-07-02,2025-07-02 00:00:00,14.4,60
DSP-01198,SANDRN_2_SS1BT1,2025-07-02,2025-07-02 01:00:00,-37.7,60
DSP-01199,SANDRN_2_SS1BT1,2025-07-02,2025-07-02 02:00:00,68.5,60
DSP-01200,SANDRN_2_SS1BT1,2025-07-02,2025-07-02 05:00:00,-30.3,60
DSP-01201,SANDRN_2_SS1BT1,2025-07-02,2025-07-02 06:00:00,-32.7,60
DSP-01202,SANDRN_2_SS1BT1,2025-07-02,2025-07-02 07:00:00,43.1,60
DSP-01203,SANDRN_2_SS1BT1,2025-07-02,2025-07-02 09:00:00,36.5,60
DSP-01204,SANDRN_2_SS1BT1,2025-07-02,2025-07-02 10:00:00,41.7,60
DSP-01205,SANDRN_2_SS1BT1,2025-07-02,2025-07-02 11:00:00,22.6,60
DSP-01206,SANDRN_2_SS1BT1,2025-07-02,2025-07-02 12:00:00,-33.8,60
DSP-01207,SANDRN_2_SS1BT1,2025-07-02,2025-07-02 13:00:00,-29.6,60
DSP-01208,SANDRN_2_SS1BT1,2025-07-02,2025-07-02 14:00:00,21.1,60
DSP-01209,SANDRN_2_SS1BT1,2025-07-02,2025-07-02 18:00:00,-1.7,60
DSP-01210,SANDRN_2_SS1BT1,2025-07-02,2025-07-02 19:00:00,12.4,60
DSP-01211,SANDRN_2_SS1BT1,2025-07-02,2025-07-02 21:00:00,-7.7,60
DSP-01212,SANDRN_2_SS1BT1,2025-07-02,2025-07-02 23:00:00,25.3,60
DSP-01213,SANDRN_2_SS1BT1,2025-07-03,2025-07-03 01:00:00,-27.6,60
DSP-01214,SANDRN_2_SS1BT1,2025-07-03,2025-07-03 02:00:00,77.2,60
DSP-01215,SANDRN_2_SS1BT1,2025-07-03,2025-07-03 03:00:00,53.7,60
DSP-01216,SANDRN_2_SS1BT1,2025-07-03,2025-07-03 05:00:00,-25.8,60
DSP-01217,SANDRN_2_SS1BT1,2025-07-03,2025-07-03 09:00:00,-32.1,60
DSP-01218,SANDRN_2_SS1BT1,2025-07-03,2025-07-03 11:00:00,-23.9,60
DSP-01219,SANDRN_2_SS1BT1,2025-07-03,2025-07-03 13:00:00,-0.4,60
DSP-01220,SANDRN_2_SS1BT1,2025-07-03,2025-07-03 14:00:00,1.2,60
DSP-01221,SANDRN_2_SS1BT1,2025-07-03,2025-07-03 15:00:00,47.0,60
DSP-01222,SANDRN_2_SS1BT1,2025-07-03,2025-07-03 16:00:00,52.7,60
DSP-01223,SANDRN_2_SS1BT1,2025-07-03,2025-07-03 18:00:00,-10.6,60
