bid_id,resource_id,market,operating_date,hour_ending,bid_mw,bid_price,bid_type,product,submitted_at,bid_status
BID-07185,RSMNDS_2_CSRBT1,DA,2025-07-02,10,100,0.0,supply,RCD,2025-07-01 10:00:00,VALID
BID-07186,RSMNDS_2_CSRBT1,DA,2025-07-02,11,100,0.0,supply,IRU,2025-07-01 10:00:00,VALID
BID-07187,RSMNDS_2_CSRBT1,DA,2025-07-02,11,100,0.0,supply,IRD,2025-07-01 10:00:00,VALID
BID-07188,RSMNDS_2_CSRBT1,DA,2025-07-02,11,100,0.0,supply,RCU,2025-07-01 10:00:00,VALID
BID-07189,RSMNDS_2_CSRBT1,DA,2025-07-02,11,100,0.0,supply,RCD,2025-07-01 10:00:00,VALID
BID-07190,RSMNDS_2_CSRBT1,DA,2025-07-02,12,100,0.0,supply,IRU,2025-07-01 10:00:00,VALID
BID-07191,RSMNDS_2_CSRBT1,DA,2025-07-02,12,100,0.0,supply,IRD,2025-07-01 10:00:00,VALID
BID-07192,RSMNDS_2_CSRBT1,DA,2025-07-02,12,100,0.0,supply,RCU,2025-07-01 10:00:00,VALID
BID-07193,RSMNDS_2_CSRBT1,DA,2025-07-02,12,100,0.0,supply,RCD,2025-07-01 10:00:00,VALID
BID-07194,RSMNDS_2_CSRBT1,DA,2025-07-02,13,100,0.0,supply,IRU,2025-07-01 10:00:00,VALID
BID-07195,RSMNDS_2_CSRBT1,DA,2025-07-02,13,100,0.0,supply,IRD,2025-07-01 10:00:00,VALID
BID-07196,RSMNDS_2_CSRBT1,DA,2025-07-02,13,100,0.0,supply,RCU,2025-07-01 10:00:00,VALID
BID-07197,RSMNDS_2_CSRBT1,DA,2025-07-02,13,100,0.0,supply,RCD,2025-07-01 10:00:00,VALID
BID-07198,RSMNDS_2_CSRBT1,DA,2025-07-02,14,100,0.0,supply,IRU,2025-07-01 10:00:00,VALID
BID-07199,RSMNDS_2_CSRBT1,DA,2025-07-02,14,100,0.0,supply,IRD,2025-07-01 10:00:00,VALID
BID-07200,RSMNDS_2_CSRBT1,DA,2025-07-02,14,100,0.0,supply,RCU,2025-07-01 10:00:00,VALID
BID-07201,RSMNDS_2_CSRBT1,DA,2025-07-02,14,100,0.0,supply,RCD,2025-07-01 10:00:00,VALID
BID-07202,RSMNDS_2_CSRBT1,DA,2025-07-02,15,100,0.0,supply,IRU,2025-07-01 10:00:00,VALID
BID-07203,RSMNDS_2_CSRBT1,DA,2025-07-02,15,100,0.0,supply,IRD,2025-07-01 10:00:00,VALID
BID-07204,RSMNDS_2_CSRBT1,DA,2025-07-02,15,100,0.0,supply,RCU,2025-07-01 10:00:00,VALID
BID-07205,RSMNDS_2_CSRBT1,DA,2025-07-02,15,100,0.0,supply,RCD,2025-07-01 10:00:00,VALID
BID-07206,RSMNDS_2_CSRBT1,DA,2025-07-02,16,100,0.0,supply,IRU,2025-07-01 10:00:00,VALID
BID-07207,RSMNDS_2_CSRBT1,DA,2025-07-02,16,100,0.0,supply,IRD,2025-07-01 10:00:00,VALID
BID-07208,RSMNDS_2_CSRBT1,DA,2025-07-02,16,100,0.0,supply,RCU,2025-07-01 10:00:00,VALID
BID-07209,RSMNDS_2_CSRBT1,DA,2025-07-02,16,100,0.0,supply,RCD,2025-07-01 10:00:00,VALID
BID-07210,RSMNDS_2_CSRBT1,DA,2025-07-02,17,100,0.0,supply,IRU,2025-07-01 10:00:00,VALID
BID-07211,RSMNDS_2_CSRBT1,DA,2025-07-02,17,100,0.0,supply,IRD,2025-07-01 10:00:00,VALID
BID-07212,RSMNDS_2_CSRBT1,DA,2025-07-02,17,100,0.0,supply,RCU,2025-07-01 10:00:00,VALID
BID-07213,RSMNDS_2_CSRBT1,DA,2025-07-02,17,100,0.0,supply,RCD,2025-07-01 10:00:00,VALID
BID-07214,RSMNDS_2_CSRBT1,DA,2025-07-02,18,100,0.0,supply,IRU,2025-07-01 10:00:00,VALID
BID-07215,RSMNDS_2_CSRBT1,DA,2025-07-02,18,100,0.0,supply,IRD,2025-07-01 10:00:00,VALID
BID-07216,RSMNDS_2_CSRBT1,DA,2025-07-02,18,100,0.0,supply,RCU,2025-07-01 10:00:00,VALID
BID-07217,RSMNDS_2_CSRBT1,DA,2025-07-02,18,100,0.0,supply,RCD,2025-07-01 10:00:00,VALID
BID-07218,RSMNDS_2_CSRBT1,DA,2025-07-02,19,100,0.0,supply,IRU,2025-07-01 10:00:00,VALID
BID-07219,RSMNDS_2_CSRBT1,DA,2025-07-02,19,100,0.0,supply,IRD,2025-07-01 10:00:00,VALID
BID-07220,RSMNDS_2_CSRBT1,DA,2025-07-02,19,100,0.0,supply,RCU,2025-07-01 10:00:00,VALID
BID-07221,RSMNDS_2_CSRBT1,DA,2025-07-02,19,100,0.0,supply,RCD,2025-07-01 10:00:00,VALID
BID-07222,RSMNDS_2_CSRBT1,DA,2025-07-02,20,100,0.0,supply,IRU,2025-07-01 10:00:00,VALID
BID-07223,RSMNDS_2_CSRBT1,DA,2025-07-02,20,100,0.0,supply,IRD,2025-07-01 10:00:00,VALID
BID-07224,RSMNDS_2_CSRBT1,DA,2025-07-02,20,100,0.0,supply,RCU,2025-07-01 10:00:00,VALID
BID-07225,RSMNDS_2_CSRBT1,DA,2025-07-02,20,100,0.0,supply,RCD,2025-07-01 10:00:00,VALID
BID-07226,RSMNDS_2_CSRBT1,DA,2025-07-02,21,100,0.0,supply,IRU,2025-07-01 10:00:00,VALID
BID-07227,RSMNDS_2_CSRBT1,DA,2025-07-02,21,100,0.0,supply,IRD,2025-07-01 10:00:00,VALID
BID-07228,RSMNDS_2_CSRBT1,DA,2025-07-02,21,100,0.0,supply,RCU,2025-07-01 10:00:00,VALID
BID-07229,RSMNDS_2_CSRBT1,DA,2025-07-02,21,100,0.0,supply,RCD,2025-07-01 10:00:00,VALID
BID-07230,RSMNDS_2_CSRBT1,DA,2025-07-02,22,100,0.0,supply,IRU,2025-07-01 10:00:00,VALID
BID-07231,RSMNDS_2_CSRBT1,DA,2025-07-02,22,100,0.0,supply,IRD,2025-07-01 10:00:00,VALID
BID-07232,RSMNDS_2_CSRBT1,DA,2025-07-02,22,100,0.0,supply,RCU,2025-07-01 10:00:00,VALID
BID-07233,RSMNDS_2_CSRBT1,DA,2025-07-02,22,100,0.0,supply,RCD,2025-07-01 10:00:00,VALID
BID-07234,RSMNDS_2_CSRBT1,DA,2025-07-02,23,100,0.0,supply,IRU,2025-07-01 10:00:00,VALID
BID-07235,RSMNDS_2_CSRBT1,DA,2025-07-02,23,100,0.0,supply,IRD,2025-07-01 10:00:00,VALID
BID-07236,RSMNDS_2_CSRBT1,DA,2025-07-02,23,100,0.0,supply,RCU,2025-07-01 10:00:00,VALID
BID-07237,RSMNDS_2_CSRBT1,DA,2025-07-02,23,100,0.0,supply,RCD,2025-07-01 10:00:00,VALID
BID-07238,RSMNDS_2_CSRBT1,DA,2025-07-02,24,100,0.0,supply,IRU,2025-07-01 10:00:00,VALID
BID-07239,RSMNDS_2_CSRBT1,DA,2025-07-02,24,100,0.0,supply,IRD,2025-07-01 10:00:00,VALID
BID-07240,RSMNDS_2_CSRBT1,DA,2025-07-02,24,100,0.0,supply,RCU,2025-07-01 10:00:00,VALID
BID-07241,RSMNDS_2_CSRBT1,DA,2025-07-02,24,100,0.0,supply,RCD,2025-07-01 10:00:00,VALID
BID-07242,RSMNDS_2_CSRBT1,DA,2025-07-03,1,100,0.0,supply,IRU,2025-07-02 10:00:00,VALID
BID-07243,RSMNDS_2_CSRBT1,DA,2025-07-03,1,100,0.0,supply,IRD,2025-07-02 10:00:00,VALID
BID-07244,RSMNDS_2_CSRBT1,DA,2025-07-03,1,100,0.0,supply,RCU,2025-07-02 10:00:00,VALID
BID-07245,RSMNDS_2_CSRBT1,DA,2025-07-03,1,100,0.0,supply,RCD,2025-07-02 10:00:00,VALID
BID-07246,RSMNDS_2_CSRBT1,DA,2025-07-03,2,100,0.0,supply,IRU,2025-07-02 10:00:00,VALID
BID-07247,RSMNDS_2_CSRBT1,DA,2025-07-03,2,100,0.0,supply,IRD,2025-07-02 10:00:00,VALID
BID-07248,RSMNDS_2_CSRBT1,DA,2025-07-03,2,100,0.0,supply,RCU,2025-07-02 10:00:00,VALID
BID-07249,RSMNDS_2_CSRBT1,DA,2025-07-03,2,100,0.0,supply,RCD,2025-07-02 10:00:00,VALID
BID-07250,RSMNDS_2_CSRBT1,DA,2025-07-03,3,100,0.0,supply,IRU,2025-07-02 10:00:00,VALID
BID-07251,RSMNDS_2_CSRBT1,DA,2025-07-03,3,100,0.0,supply,IRD,2025-07-02 10:00:00,VALID
BID-07252,RSMNDS_2_CSRBT1,DA,2025-07-03,3,100,0.0,supply,RCU,2025-07-02 10:00:00,VALID
BID-07253,RSMNDS_2_CSRBT1,DA,2025-07-03,3,100,0.0,supply,RCD,2025-07-02 10:00:00,VALID
BID-07254,RSMNDS_2_CSRBT1,DA,2025-07-03,4,100,0.0,supply,IRU,2025-07-02 10:00:00,VALID
BID-07255,RSMNDS_2_CSRBT1,DA,2025-07-03,4,100,0.0,supply,IRD,2025-07-02 10:00:00,VALID
BID-07256,RSMNDS_2_CSRBT1,DA,2025-07-03,4,100,0.0,supply,RCU,2025-07-02 10:00:00,VALID
BID-07257,RSMNDS_2_CSRBT1,DA,2025-07-03,4,100,0.0,supply,RCD,2025-07-02 10:00:00,VALID
BID-07258,RSMNDS_2_CSRBT1,DA,2025-07-03,5,100,0.0,supply,IRU,2025-07-02 10:00:00,VALID
BID-07259,RSMNDS_2_CSRBT1,DA,2025-07-03,5,100,0.0,supply,IRD,2025-07-02 10:00:00,VALID
BID-07260,RSMNDS_2_CSRBT1,DA,2025-07-03,5,100,0.0,supply,RCU,2025-07-02 10:00:00,VALID
BID-07261,RSMNDS_2_CSRBT1,DA,2025-07-03,5,100,0.0,supply,RCD,2025-07-02 10:00:00,VALID
BID-07262,RSMNDS_2_CSRBT1,DA,2025-07-03,6,100,0.0,supply,IRU,2025-07-02 10:00:00,VALID
BID-07263,RSMNDS_2_CSRBT1,DA,2025-07-03,6,100,0.0,supply,IRD,2025-07-02 10:00:00,VALID
BID-07264,RSMNDS_2_CSRBT1,DA,2025-07-03,6,100,0.0,supply,RCU,2025-07-02 10:00:00,VALID
BID-07265,RSMNDS_2_CSRBT1,DA,2025-07-03,6,100,0.0,supply,RCD,2025-07-02 10:00:00,VALID
BID-07266,RSMNDS_2_CSRBT1,DA,2025-07-03,7,100,0.0,supply,IRU,2025-07-02 10:00:00,VALID
BID-07267,RSMNDS_2_CSRBT1,DA,2025-07-03,7,100,0.0,supply,IRD,2025-07-02 10:00:00,VALID
BID-07268,RSMNDS_2_CSRBT1,DA,2025-07-03,7,100,0.0,supply,RCU,2025-07-02 10:00:00,VALID
BID-07269,RSMNDS_2_CSRBT1,DA,2025-07-03,7,100,0.0,supply,RCD,2025-07-02 10:00:00,VALID
BID-07270,RSMNDS_2_CSRBT1,DA,2025-07-03,8,100,0.0,supply,IRU,2025-07-02 10:00:00,VALID
BID-07271,RSMNDS_2_CSRBT1,DA,2025-07-03,8,100,0.0,supply,IRD,2025-07-02 10:00:00,VALID
BID-07272,RSMNDS_2_CSRBT1,DA,2025-07-03,8,100,0.0,supply,RCU,2025-07-02 10:00:00,VALID
BID-07273,RSMNDS_2_CSRBT1,DA,2025-07-03,8,100,0.0,supply,RCD,2025-07-02 10:00:00,VALID
BID-07274,RSMNDS_2_CSRBT1,DA,2025-07-03,9,100,0.0,supply,IRU,2025-07-02 10:00:00,VALID
BID-07275,RSMNDS_2_CSRBT1,DA,2025-07-03,9,100,0.0,supply,IRD,2025-07-02 10:00:00,VALID
BID-07276,RSMNDS_2_CSRBT1,DA,2025-07-03,9,100,0.0,supply,RCU,2025-07-02 10:00:00,VALID
BID-07277,RSMNDS_2_CSRBT1,DA,2025-07-03,9,100,0.0,supply,RCD,2025-07-02 10:00:00,VALID
BID-07278,RSMNDS_2_CSRBT1,DA,2025-07-03,10,100,0.0,supply,IRU,2025-07-02 10:00:00,VALID
BID-07279,RSMNDS_2_CSRBT1,DA,2025-07-03,10,100,0.0,supply,IRD,2025-07-02 10:00:00,VALID
BID-07280,RSMNDS_2_CSRBT1,DA,2025-07-03,10,100,0.0,supply,RCU,2025-07-02 10:00:00,VALID
BID-07281,RSMNDS_2_CSRBT1,DA,2025-07-03,10,100,0.0,supply,RCD,2025-07-02 10:00:00,VALID
BID-07282,RSMNDS_2_CSRBT1,DA,2025-07-03,11,100,0.0,supply,IRU,2025-07-02 10:00:00,VALID
BID-07283,RSMNDS_2_CSRBT1,DA,2025-07-03,11,100,0.0,supply,IRD,2025-07-02 10:00:00,VALID
BID-07284,RSMNDS_2_CSRBT1,DA,2025-07-03,11,100,0.0,supply,RCU,2025-07-02 10:00:00,VALID
BID-07285,RSMNDS_2_CSRBT1,DA,2025-07-03,11,100,0.0,supply,RCD,2025-07-02 10:00:00,VALID
BID-07286,RSMNDS_2_CSRBT1,DA,2025-07-03,12,100,0.0,supply,IRU,2025-07-02 10:00:00,VALID
BID-07287,RSMNDS_2_CSRBT1,DA,2025-07-03,12,100,0.0,supply,IRD,2025-07-02 10:00:00,VALID
BID-07288,RSMNDS_2_CSRBT1,DA,2025-07-03,12,100,0.0,supply,RCU,2025-07-02 10:00:00,VALID
BID-07289,RSMNDS_2_CSRBT1,DA,2025-07-03,12,100,0.0,supply,RCD,2025-07-02 10:00:00,VALID
BID-07290,RSMNDS_2_CSRBT1,DA,2025-07-03,13,100,0.0,supply,IRU,2025-07-02 10:00:00,VALID
BID-07291,RSMNDS_2_CSRBT1,DA,2025-07-03,13,100,0.0,supply,IRD,2025-07-02 10:00:00,VALID
BID-07292,RSMNDS_2_CSRBT1,DA,2025-07-03,13,100,0.0,supply,RCU,2025-07-02 10:00:00,VALID
BID-07293,RSMNDS_2_CSRBT1,DA,2025-07-03,13,100,0.0,supply,RCD,2025-07-02 10:00:00,VALID
BID-07294,RSMNDS_2_CSRBT1,DA,2025-07-03,14,100,0.0,supply,IRU,2025-07-02 10:00:00,VALID
BID-07295,RSMNDS_2_CSRBT1,DA,2025-07-03,14,100,0.0,supply,IRD,2025-07-02 10:00:00,VALID
BID-07296,RSMNDS_2_CSRBT1,DA,2025-07-03,14,100,0.0,supply,RCU,2025-07-02 10:00:00,VALID
BID-07297,RSMNDS_2_CSRBT1,DA,2025-07-03,14,100,0.0,supply,RCD,2025-07-02 10:00:00,VALID
BID-07298,RSMNDS_2_CSRBT1,DA,2025-07-03,15,100,0.0,supply,IRU,2025-07-02 10:00:00,VALID
BID-07299,RSMNDS_2_CSRBT1,DA,2025-07-03,15,100,0.0,supply,IRD,2025-07-02 10:00:00,VALID
BID-07300,RSMNDS_2_CSRBT1,DA,2025-07-03,15,100,0.0,supply,RCU,2025-07-02 10:00:00,VALID
BID-07301,RSMNDS_2_CSRBT1,DA,2025-07-03,15,100,0.0,supply,RCD,2025-07-02 10:00:00,VALID
BID-07302,RSMNDS_2_CSRBT1,DA,2025-07-03,16,100,0.0,supply,IRU,2025-07-02 10:00:00,VALID
BID-07303,RSMNDS_2_CSRBT1,DA,2025-07-03,16,100,0.0,supply,IRD,2025-07-02 10:00:00,VALID
BID-07304,RSMNDS_2_CSRBT1,DA,2025-07-03,16,100,0.0,supply,RCU,2025-07-02 10:00:00,VALID
BID-07305,RSMNDS_2_CSRBT1,DA,2025-07-03,16,100,0.0,supply,RCD,2025-07-02 10:00:00,VALID
BID-07306,RSMNDS_2_CSRBT1,DA,2025-07-03,17,100,0.0,supply,IRU,2025-07-02 10:00:00,VALID
BID-07307,RSMNDS_2_CSRBT1,DA,2025-07-03,17,100,0.0,supply,IRD,2025-07-02 10:00:00,VALID
BID-07308,RSMNDS_2_CSRBT1,DA,2025-07-03,17,100,0.0,supply,RCU,2025-07-02 10:00:00,VALID
BID-07309,RSMNDS_2_CSRBT1,DA,2025-07-03,17,100,0.0,supply,RCD,2025-07-02 10:00:00,VALID
BID-07310,RSMNDS_2_CSRBT1,DA,2025-07-03,18,100,0.0,supply,IRU,2025-07-02 10:00:00,VALID
BID-07311,RSMNDS_2_CSRBT1,DA,2025-07-03,18,100,0.0,supply,IRD,2025-07-02 10:00:00,VALID
BID-07312,RSMNDS_2_CSRBT1,DA,2025-07-03,18,100,0.0,supply,RCU,2025-07-02 10:00:00,VALID
BID-07313,RSMNDS_2_CSRBT1,DA,2025-07-03,18,100,0.0,supply,RCD,2025-07-02 10:00:00,VALID
BID-07314,RSMNDS_2_CSRBT1,DA,2025-07-03,19,100,0.0,supply,IRU,2025-07-02 10:00:00,VALID
BID-07315,RSMNDS_2_CSRBT1,DA,2025-07-03,19,100,0.0,supply,IRD,2025-07-02 10:00:00,VALID
BID-07316,RSMNDS_2_CSRBT1,DA,2025-07-03,19,100,0.0,supply,RCU,2025-07-02 10:00:00,VALID
BID-07317,RSMNDS_2_CSRBT1,DA,2025-07-03,19,100,0.0,supply,RCD,2025-07-02 10:00:00,VALID
BID-07318,RSMNDS_2_CSRBT1,DA,2025-07-03,20,100,0.0,supply,IRU,2025-07-02 10:00:00,VALID
BID-07319,RSMNDS_2_CSRBT1,DA,2025-07-03,20,100,0.0,supply,IRD,2025-07-02 10:00:00,VALID
BID-07320,RSMNDS_2_CSRBT1,DA,2025-07-03,20,100,0.0,supply,RCU,2025-07-02 10:00:00,VALID
BID-07321,RSMNDS_2_CSRBT1,DA,2025-07-03,20,100,0.0,supply,RCD,2025-07-02 10:00:00,VALID
BID-07322,RSMNDS_2_CSRBT1,DA,2025-07-03,21,100,0.0,supply,IRU,2025-07-02 10:00:00,VALID
BID-07323,RSMNDS_2_CSRBT1,DA,2025-07-03,21,100,0.0,supply,IRD,2025-07-02 10:00:00,VALID
BID-07324,RSMNDS_2_CSRBT1,DA,2025-07-03,21,100,0.0,supply,RCU,2025-07-02 10:00:00,VALID
BID-07325,RSMNDS_2_CSRBT1,DA,2025-07-03,21,100,0.0,supply,RCD,2025-07-02 10:00:00,VALID
BID-07326,RSMNDS_2_CSRBT1,DA,2025-07-03,22,100,0.0,supply,IRU,2025-07-02 10:00:00,VALID
BID-07327,RSMNDS_2_CSRBT1,DA,2025-07-03,22,100,0.0,supply,IRD,2025-07-02 10:00:00,VALID
BID-07328,RSMNDS_2_CSRBT1,DA,2025-07-03,22,100,0.0,supply,RCU,2025-07-02 10:00:00,VALID
BID-07329,RSMNDS_2_CSRBT1,DA,2025-07-03,22,100,0.0,supply,RCD,2025-07-02 10:00:00,VALID
BID-07330,RSMNDS_2_CSRBT1,DA,2025-07-03,23,100,0.0,supply,IRU,2025-07-02 10:00:00,VALID
BID-07331,RSMNDS_2_CSRBT1,DA,2025-07-03,23,100,0.0,supply,IRD,2025-07-02 10:00:00,VALID
BID-07332,RSMNDS_2_CSRBT1,DA,2025-07-03,23,100,0.0,supply,RCU,2025-07-02 10:00:00,VALID
BID-07333,RSMNDS_2_CSRBT1,DA,2025-07-03,23,100,0.0,supply,RCD,2025-07-02 10:00:00,VALID
BID-07334,RSMNDS_2_CSRBT1,DA,2025-07-03,24,100,0.0,supply,IRU,2025-07-02 10:00:00,VALID
BID-07335,RSMNDS_2_CSRBT1,DA,2025-07-03,24,100,0.0,supply,IRD,2025-07-02 10:00:00,VALID
BID-07336,RSMNDS_2_CSRBT1,DA,2025-07-03,24,100,0.0,supply,RCU,2025-07-02 10:00:00,VALID
BID-07337,RSMNDS_2_CSRBT1,DA,2025-07-03,24,100,0.0,supply,RCD,2025-07-02 10:00:00,VALID
BID-07338,RSMNDS_2_CSRBT1,DA,2025-07-04,1,100,0.0,supply,IRU,2025-07-03 10:00:00,VALID
BID-07339,RSMNDS_2_CSRBT1,DA,2025-07-04,1,100,0.0,supply,IRD,2025-07-03 10:00:00,VALID
BID-07340,RSMNDS_2_CSRBT1,DA,2025-07-04,1,100,0.0,supply,RCU,2025-07-03 10:00:00,VALID
BID-07341,RSMNDS_2_CSRBT1,DA,2025-07-04,1,100,0.0,supply,RCD,2025-07-03 10:00:00,VALID
BID-07342,RSMNDS_2_CSRBT1,DA,2025-07-04,2,100,0.0,supply,IRU,2025-07-03 10:00:00,VALID
BID-07343,RSMNDS_2_CSRBT1,DA,2025-07-04,2,100,0.0,supply,IRD,2025-07-03 10:00:00,VALID
BID-07344,RSMNDS_2_CSRBT1,DA,2025-07-04,2,100,0.0,supply,RCU,2025-07-03 10:00:00,VALID
BID-07345,RSMNDS_2_CSRBT1,DA,2025-07-04,2,100,0.0,supply,RCD,2025-07-03 10:00:00,VALID
BID-07346,RSMNDS_2_CSRBT1,DA,2025-07-04,3,100,0.0,supply,IRU,2025-07-03 10:00:00,VALID
BID-07347,RSMNDS_2_CSRBT1,DA,2025-07-04,3,100,0.0,supply,IRD,2025-07-03 10:00:00,VALID
BID-07348,RSMNDS_2_CSRBT1,DA,2025-07-04,3,100,0.0,supply,RCU,2025-07-03 10:00:00,VALID
BID-07349,RSMNDS_2_CSRBT1,DA,2025-07-04,3,100,0.0,supply,RCD,2025-07-03 10:00:00,VALID
BID-07350,RSMNDS_2_CSRBT1,DA,2025-07-04,4,100,0.0,supply,IRU,2025-07-03 10:00:00,VALID
BID-07351,RSMNDS_2_CSRBT1,DA,2025-07-04,4,100,0.0,supply,IRD,2025-07-03 10:00:00,VALID
BID-07352,RSMNDS_2_CSRBT1,DA,2025-07-04,4,100,0.0,supply,RCU,2025-07-03 10:00:00,VALID
BID-07353,RSMNDS_2_CSRBT1,DA,2025-07-04,4,100,0.0,supply,RCD,2025-07-03 10:00:00,VALID
BID-07354,RSMNDS_2_CSRBT1,DA,2025-07-04,5,100,0.0,supply,IRU,2025-07-03 10:00:00,VALID
BID-07355,RSMNDS_2_CSRBT1,DA,2025-07-04,5,100,0.0,supply,IRD,2025-07-03 10:00:00,VALID
BID-07356,RSMNDS_2_CSRBT1,DA,2025-07-04,5,100,0.0,supply,RCU,2025-07-03 10:00:00,VALID
BID-07357,RSMNDS_2_CSRBT1,DA,2025-07-04,5,100,0.0,supply,RCD,2025-07-03 10:00:00,VALID
BID-07358,RSMNDS_2_CSRBT1,DA,2025-07-04,6,100,0.0,supply,IRU,2025-07-03 10:00:00,VALID
BID-07359,RSMNDS_2_CSRBT1,DA,2025-07-04,6,100,0.0,supply,IRD,2025-07-03 10:00:00,VALID
BID-07360,RSMNDS_2_CSRBT1,DA,2025-07-04,6,100,0.0,supply,RCU,2025-07-03 10:00:00,VALID
BID-07361,RSMNDS_2_CSRBT1,DA,2025-07-04,6,100,0.0,supply,RCD,2025-07-03 10:00:00,VALID
BID-07362,RSMNDS_2_CSRBT1,DA,2025-07-04,7,100,0.0,supply,IRU,2025-07-03 10:00:00,VALID
BID-07363,RSMNDS_2_CSRBT1,DA,2025-07-04,7,100,0.0,supply,IRD,2025-07-03 10:00:00,VALID
BID-07364,RSMNDS_2_CSRBT1,DA,2025-07-04,7,100,0.0,supply,RCU,2025-07-03 10:00:00,VALID
BID-07365,RSMNDS_2_CSRBT1,DA,2025-07-04,7,100,0.0,supply,RCD,2025-07-03 10:00:00,VALID
BID-07366,RSMNDS_2_CSRBT1,DA,2025-07-04,8,100,0.0,supply,IRU,2025-07-03 10:00:00,VALID
BID-07367,RSMNDS_2_CSRBT1,DA,2025-07-04,8,100,0.0,supply,IRD,2025-07-03 10:00:00,VALID
BID-07368,RSMNDS_2_CSRBT1,DA,2025-07-04,8,100,0.0,supply,RCU,2025-07-03 10:00:00,VALID
BID-07369,RSMNDS_2_CSRBT1,DA,2025-07-04,8,100,0.0,supply,RCD,2025-07-03 10:00:00,VALID
BID-07370,RSMNDS_2_CSRBT1,DA,2025-07-04,9,100,0.0,supply,IRU,2025-07-03 10:00:00,VALID
BID-07371,RSMNDS_2_CSRBT1,DA,2025-07-04,9,100,0.0,supply,IRD,2025-07-03 10:00:00,VALID
BID-07372,RSMNDS_2_CSRBT1,DA,2025-07-04,9,100,0.0,supply,RCU,2025-07-03 10:00:00,VALID
BID-07373,RSMNDS_2_CSRBT1,DA,2025-07-04,9,100,0.0,supply,RCD,2025-07-03 10:00:00,VALID
BID-07374,RSMNDS_2_CSRBT1,DA,2025-07-04,10,100,0.0,supply,IRU,2025-07-03 10:00:00,VALID
BID-07375,RSMNDS_2_CSRBT1,DA,2025-07-04,10,100,0.0,supply,IRD,2025-07-03 10:00:00,VALID
BID-07376,RSMNDS_2_CSRBT1,DA,2025-07-04,10,100,0.0,supply,RCU,2025-07-03 10:00:00,VALID
BID-07377,RSMNDS_2_CSRBT1,DA,2025-07-04,10,100,0.0,supply,RCD,2025-07-03 10:00:00,VALID
BID-07378,RSMNDS_2_CSRBT1,DA,2025-07-04,11,100,0.0,supply,IRU,2025-07-03 10:00:00,VALID
BID-07379,RSMNDS_2_CSRBT1,DA,2025-07-04,11,100,0.0,supply,IRD,2025-07-03 10:00:00,VALID
BID-07380,RSMNDS_2_CSRBT1,DA,2025-07-04,11,100,0.0,supply,RCU,2025-07-03 10:00:00,VALID
BID-07381,RSMNDS_2_CSRBT1,DA,2025-07-04,11,100,0.0,supply,RCD,2025-07-03 10:00:00,VALID
BID-07382,RSMNDS_2_CSRBT1,DA,2025-07-04,12,100,0.0,supply,IRU,2025-07-03 10:00:00,VALID
BID-07383,RSMNDS_2_CSRBT1,DA,2025-07-04,12,100,0.0,supply,IRD,2025-07-03 10:00:00,VALID
BID-07384,RSMNDS_2_CSRBT1,DA,2025-07-04,12,100,0.0,supply,RCU,2025-07-03 10:00:00,VALID
BID-07385,RSMNDS_2_CSRBT1,DA,2025-07-04,12,100,0.0,supply,RCD,2025-07-03 10:00:00,VALID
BID-07386,RSMNDS_2_CSRBT1,DA,2025-07-04,13,100,0.0,supply,IRU,2025-07-03 10:00:00,VALID
BID-07387,RSMNDS_2_CSRBT1,DA,2025-07-04,13,100,0.0,supply,IRD,2025-07-03 10:00:00,VALID
BID-07388,RSMNDS_2_CSRBT1,DA,2025-07-04,13,100,0.0,supply,RCU,2025-07-03 10:00:00,VALID
BID-07389,RSMNDS_2_CSRBT1,DA,2025-07-04,13,100,0.0,supply,RCD,2025-07-03 10:00:00,VALID
BID-07390,RSMNDS_2_CSRBT1,DA,2025-07-04,14,100,0.0,supply,IRU,2025-07-03 10:00:00,VALID
BID-07391,RSMNDS_2_CSRBT1,DA,2025-07-04,14,100,0.0,supply,IRD,2025-07-03 10:00:00,VALID
BID-07392,RSMNDS_2_CSRBT1,DA,2025-07-04,14,100,0.0,supply,RCU,2025-07-03 10:00:00,VALID
BID-07393,RSMNDS_2_CSRBT1,DA,2025-07-04,14,100,0.0,supply,RCD,2025-07-03 10:00:00,VALID
BID-07394,RSMNDS_2_CSRBT1,DA,2025-07-04,15,100,0.0,supply,IRU,2025-07-03 10:00:00,VALID
BID-07395,RSMNDS_2_CSRBT1,DA,2025-07-04,15,100,0.0,supply,IRD,2025-07-03 10:00:00,VALID
BID-07396,RSMNDS_2_CSRBT1,DA,2025-07-04,15,100,0.0,supply,RCU,2025-07-03 10:00:00,VALID
BID-07397,RSMNDS_2_CSRBT1,DA,2025-07-04,15,100,0.0,supply,RCD,2025-07-03 10:00:00,VALID
BID-07398,RSMNDS_2_CSRBT1,DA,2025-07-04,16,100,0.0,supply,IRU,2025-07-03 10:00:00,VALID
BID-07399,RSMNDS_2_CSRBT1,DA,2025-07-04,16,100,0.0,supply,IRD,2025-07-03 10:00:00,VALID
BID-07400,RSMNDS_2_CSRBT1,DA,2025-07-04,16,100,0.0,supply,RCU,2025-07-03 10:00:00,VALID
BID-07401,RSMNDS_2_CSRBT1,DA,2025-07-04,16,100,0.0,supply,RCD,2025-07-03 10:00:00,VALID
